# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
148.986566;25.490421;-54.812706;-2.838828;-0.002392;2.850000;0.000000
149.186548;25.299528;-54.872285;-2.839281;-0.002136;2.850000;0.000000
149.386530;25.108578;-54.931792;-2.839682;-0.001879;2.850000;0.000000
149.586512;24.917561;-54.991241;-2.840159;-0.001623;2.850000;0.000000
149.786494;24.726263;-55.050656;-2.841442;-0.009917;2.850000;0.000000
149.986476;24.534822;-55.109699;-2.844313;-0.018749;2.850000;0.000000
150.186458;24.343191;-55.168014;-2.848955;-0.027604;2.850000;0.000000
150.386440;24.151308;-55.225247;-2.855372;-0.036496;2.850000;0.000000
150.586422;23.959114;-55.281048;-2.863570;-0.045436;2.850000;0.000000
150.786404;23.766548;-55.335063;-2.873557;-0.054430;2.850000;0.000000
150.986385;23.573551;-55.386941;-2.885338;-0.063476;2.850000;0.000000
151.186367;23.380062;-55.436329;-2.898921;-0.072566;2.850000;0.000000
151.386349;23.186021;-55.482874;-2.914311;-0.081681;2.850000;0.000000
151.586331;22.991368;-55.526225;-2.931510;-0.090792;2.850000;0.000000
151.786313;22.796274;-55.565980;-2.950584;-0.100589;2.850000;0.000000
151.986295;22.600484;-55.601809;-2.971582;-0.110384;2.850000;0.000000
152.186277;22.403966;-55.633326;-2.994522;-0.120103;2.850000;0.000000
152.386259;22.206691;-55.660145;-3.019390;-0.129670;2.850000;0.000000
152.586241;22.008630;-55.681879;-3.046161;-0.138988;2.850000;0.000000
152.786223;21.809756;-55.698141;-3.074796;-0.147941;2.850000;0.000000
152.986205;21.610039;-55.708543;-3.105238;-0.156399;2.850000;0.000000
153.186187;21.409452;-55.712700;-3.137412;-0.164215;2.850000;0.000000
153.386169;21.207965;-55.710224;3.111956;-0.171236;2.850000;-1.069013
153.586151;21.005491;-55.700725;3.075728;-0.177485;2.773974;-1.573003
153.786133;20.796200;-55.683064;3.035915;-0.204189;2.658155;-1.479018
153.986115;20.587925;-55.656432;2.989628;-0.237159;2.544452;-1.365856
154.186097;20.382676;-55.619734;2.935993;-0.277899;2.434736;-1.229093
154.386079;20.182466;-55.571875;2.873704;-0.327984;2.331598;-1.063286
154.586061;19.989305;-55.511760;2.801280;-0.388718;2.238542;-0.862089
154.786043;19.805206;-55.438292;2.717165;-0.460394;2.160155;-0.619491
154.986025;19.632180;-55.350377;2.619949;-0.540991;2.102021;-0.334160
155.186007;19.472239;-55.246920;2.508754;-0.624387;2.069986;-0.020345
155.385989;19.327394;-55.126825;2.384756;-0.698948;2.068020;-0.009532
155.585971;19.201143;-54.990885;2.255708;-0.702101;2.067098;-0.009532
155.785953;19.094687;-54.841931;2.135904;-0.592047;2.066175;0.462981
155.985935;19.003116;-54.678582;2.035284;-0.482375;2.110511;0.841444
156.185917;18.924793;-54.502854;1.952041;-0.384075;2.188790;1.149284
156.385899;18.858079;-54.316764;1.884517;-0.300509;2.291391;1.410474
156.585881;18.801337;-54.122329;1.830839;-0.230812;2.411351;1.644947
156.785863;18.752929;-53.921563;1.789307;-0.172375;2.544117;1.869857
156.985844;18.711217;-53.716485;1.758558;-0.122126;2.687082;2.102091
157.185826;18.674563;-53.509110;1.737623;-0.077012;2.839220;0.153342
157.385808;18.641329;-53.301455;1.725923;-0.034047;2.850000;0.000000
157.585790;18.609810;-53.095044;1.721754;-0.002767;2.850000;0.000000
157.785772;18.578793;-52.890345;1.720870;-0.003003;2.850000;0.000000
157.985754;18.548315;-52.688357;1.720233;-0.003228;2.850000;0.000000
158.185736;18.518316;-52.488662;1.719560;-0.003438;2.850000;0.000000
158.385718;18.488740;-52.290846;1.718854;-0.003627;2.850000;0.000000
158.585700;18.459526;-52.094492;1.718117;-0.003792;2.850000;0.000000
158.785682;18.430618;-51.899183;1.717354;-0.003929;2.850000;0.000000
158.985664;18.401958;-51.704505;1.716571;-0.004034;2.850000;0.000000
159.185646;18.373486;-51.510041;1.715771;-0.004105;2.850000;0.000000
159.385628;18.345145;-51.315374;1.714958;-0.004141;2.850000;0.000000
