#x_m,y_m,w_tr_right_m,w_tr_left_m
9.02,1.8800000000000001,1.46,5.093887512499687
9.08,1.8800000000000001,1.46,5.148333083007905
9.1,1.9000000000000001,1.48,5.158201147853504
9.16,1.9000000000000001,1.48,5.2128780496283715
9.18,1.92,1.5,5.222988529243146
9.26,1.92,1.5,5.2962092658188045
9.28,1.94,1.52,5.306592678648092
9.34,1.94,1.52,5.3617358495508975
9.36,1.96,1.54,5.372347875864725
9.4,1.96,1.54,5.409234028682268
9.42,1.98,1.56,5.420034364159717
9.46,1.98,1.56,5.45702996406882
9.48,2.0,1.58,5.468014996572521
9.540000000000001,2.0,1.58,5.523681287847954
9.56,2.02,1.6,5.534879948238212
9.6,2.02,1.6,5.572101807571603
9.620000000000001,2.04,1.62,5.583477249894078
9.66,2.04,1.62,5.620797289396148
9.68,2.06,1.6400000000000001,5.632346143914488
9.74,2.06,1.6400000000000001,5.688480927127882
9.76,2.08,1.6600000000000001,5.700229503879342
9.8,2.08,1.6600000000000001,5.737752031485143
9.82,2.1,1.68,5.749666657632754
9.88,2.1,1.68,5.806093779504141
9.9,2.12,1.7,5.818199096201408
9.94,2.12,1.7,5.8559092065022815
9.96,2.14,1.72,5.868173577685927
10.02,2.14,1.72,5.9248715401974765
10.040000000000001,2.16,1.74,5.937318044725229
10.1,2.16,1.74,5.9941535796381995
10.120000000000001,2.18,1.76,6.0067776611959935
10.18,2.18,1.76,6.063745044476925
10.200000000000001,2.2,1.78,6.076542287362911
10.26,2.2,1.78,6.133636047408824
10.28,2.22,1.8,6.146602172119518
10.32,2.22,1.8,6.1847399341204055
10.34,2.24,1.82,6.197848134050981
10.38,2.24,1.82,6.236053043790413
10.4,2.2600000000000002,1.84,6.24930071511283
10.44,2.2600000000000002,1.84,6.2875705603754195
10.46,2.2800000000000002,1.86,6.300955155796821
10.5,2.2800000000000002,1.86,6.3392877961992395
10.52,2.3000000000000003,1.8800000000000001,6.352806823832591
10.56,2.3000000000000003,1.8800000000000001,6.391200188479206
10.58,2.32,1.9000000000000001,6.404851210717249
10.64,2.32,1.9000000000000001,6.462535974404798
10.66,2.34,1.92,6.476336233780312
10.700000000000001,2.34,1.92,6.5148535776254874
10.72,2.36,1.94,6.528780556490442
10.76,2.36,1.94,6.567352438336961
10.78,2.38,1.96,6.581403870282825
10.84,2.38,1.96,6.639346560583589
10.86,2.4,1.98,6.653538119270356
10.9,2.4,1.98,6.692221090744422
10.92,2.42,2.0,6.706532206357754
10.98,2.42,2.0,6.764635371042967
11.0,2.44,2.02,6.779080721095146
11.06,2.44,2.02,6.837264676657887
11.08,2.46,2.04,6.851841145529871
11.120000000000001,2.46,2.04,6.8906789807260065
11.14,2.48,2.06,6.905367889435823
11.18,2.48,2.06,6.9442494511011805
11.200000000000001,2.5,2.08,6.959048851584014
11.24,2.5,2.08,6.997972695272672
11.26,2.52,2.1,7.0128806816243845
11.3,2.52,2.1,7.051845409024533
11.32,2.54,2.12,7.066860116541625
11.36,2.54,2.12,7.105864373941219
11.38,2.56,2.14,7.120983978177324
11.42,2.56,2.14,7.1600264549801675
11.44,2.58,2.16,7.1752491708193995
11.5,2.58,2.16,7.233871887843024
11.52,2.6,2.18,7.24920910944393
11.56,2.6,2.18,7.288328817109736
11.58,2.62,2.2,7.303765313143956
11.620000000000001,2.62,2.2,7.342919346086462
11.64,2.64,2.22,7.358453454136334
11.700000000000001,2.64,2.22,7.417237363672667
11.72,2.66,2.24,7.432879419472766
11.76,2.66,2.24,7.472102641607259
11.78,2.68,2.2600000000000002,7.487838740745148
11.84,2.68,2.2600000000000002,7.54672259488149
11.86,2.7,2.2800000000000002,7.562562401639312
