# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
51.990879;36.416429;26.512853;2.982776;-0.035199;2.850000;0.000000
52.190844;36.384142;26.315563;2.976102;-0.031561;2.850000;0.000000
52.390809;36.350611;26.118478;2.970157;-0.027918;2.850000;0.000000
52.590774;36.315978;25.921573;2.964940;-0.024274;2.850000;0.000000
52.790739;36.280387;25.724823;2.960450;-0.020630;2.850000;0.000000
52.990704;36.243981;25.528202;2.956689;-0.016987;2.850000;0.000000
53.190669;36.206904;25.331687;2.953656;-0.013346;2.850000;0.000000
53.390634;36.169299;25.135252;2.951351;-0.009707;2.850000;0.000000
53.590599;36.131309;24.938872;2.949773;-0.006070;2.850000;0.000000
53.790563;36.093077;24.742521;2.948923;-0.002435;2.850000;0.000000
53.990528;36.054739;24.546262;2.948367;-0.003834;2.850000;0.000000
54.190493;36.016251;24.350035;2.947378;-0.006055;2.850000;0.000000
54.390458;35.977523;24.153848;2.945945;-0.008277;2.850000;0.000000
54.590423;35.938471;23.957724;2.944068;-0.010498;2.850000;0.000000
54.790388;35.899007;23.761682;2.941746;-0.012721;2.850000;0.000000
54.990353;35.859045;23.565744;2.938980;-0.014944;2.850000;0.000000
55.190318;35.818499;23.369931;2.935769;-0.017168;2.850000;0.000000
55.390283;35.777282;23.174263;2.932114;-0.019392;2.850000;0.000000
55.590248;35.735307;22.978763;2.928014;-0.021617;2.850000;0.000000
55.790213;35.692490;22.783451;2.923469;-0.023843;2.850000;0.000000
55.990178;35.648741;22.588303;2.918632;-0.024331;2.850000;0.000000
56.190142;35.604042;22.393368;2.913739;-0.024599;2.850000;0.000000
56.390107;35.558387;22.198661;2.908793;-0.024868;2.850000;0.000000
56.590072;35.511765;22.004190;2.903793;-0.025138;2.850000;0.000000
56.790037;35.464169;21.809964;2.898739;-0.025409;2.850000;0.000000
56.990002;35.415588;21.615990;2.893631;-0.025681;2.850000;0.000000
57.189967;35.366014;21.422278;2.888469;-0.025955;2.850000;0.000000
57.389932;35.315438;21.228836;2.883252;-0.026229;2.850000;0.000000
57.589897;35.263851;21.035671;2.877980;-0.026504;2.850000;0.000000
57.789862;35.211244;20.842794;2.872654;-0.026781;2.850000;0.000000
57.989827;35.157625;20.650120;2.867946;-0.019671;2.850000;0.000000
58.189792;35.103249;20.457658;2.864792;-0.011877;2.850000;0.000000
58.389757;35.048418;20.265333;2.863196;-0.004082;2.850000;0.000000
58.589722;34.993432;20.073062;2.863159;0.003715;2.850000;0.000000
58.789686;34.938592;19.880760;2.864682;0.011514;2.850000;0.000000
58.989651;34.884199;19.688345;2.867764;0.019316;2.850000;0.000000
59.189616;34.830552;19.495734;2.872406;0.027119;2.850000;0.000000
59.389581;34.777953;19.302843;2.878608;0.034922;2.850000;0.000000
59.589546;34.726702;19.109589;2.886370;0.042717;2.850000;0.000000
59.789511;34.677099;18.915889;2.895689;0.050496;2.850000;0.000000
59.989476;34.629433;18.721928;2.905372;0.045834;2.850000;0.000000
60.189441;34.583536;18.527501;2.913996;0.040508;2.850000;0.000000
60.389406;34.539200;18.332648;2.921560;0.035188;2.850000;0.000000
60.589371;34.496222;18.137427;2.928063;0.029878;2.850000;0.000000
60.789336;34.454398;17.941890;2.933507;0.024579;2.850000;0.000000
60.989301;34.413524;17.746095;2.937894;0.019292;2.850000;0.000000
61.189265;34.373396;17.550096;2.941226;0.014015;2.850000;0.000000
61.389230;34.333810;17.353948;2.943503;0.008747;2.850000;0.000000
61.589195;34.294563;17.157706;2.944727;0.003484;2.850000;0.000000
61.789160;34.255450;16.961426;2.944898;-0.001776;2.850000;0.000000
61.989125;34.216324;16.765044;2.945216;0.005331;2.850000;0.000000
62.189090;34.177412;16.568642;2.947034;0.012835;2.850000;0.000000
62.389055;34.139013;16.372185;2.950356;0.020353;2.850000;0.000000
